,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,condition,stim_color,stim_word,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
287,,html-keyboard-response,287,270526,0.0-3.2-23.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
288,,html-keyboard-response,288,272028,0.0-3.2-24.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,blue,blue,",","['.', ',', '/']",0,,,,,
289,,html-keyboard-response,289,272197,0.0-3.2-25.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,166.82765335792348,,test,2.0,166.82765335792348,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
290,,html-keyboard-response,290,272702,0.0-3.2-26.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
291,,html-keyboard-response,291,274208,0.0-3.2-27.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,green,.,"['.', ',', '/']",0,,,,,
292,,html-keyboard-response,292,274428,0.0-3.2-28.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,214.88900802294785,,test,2.0,214.88900802294785,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
293,,html-keyboard-response,293,274931,0.0-3.2-29.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
294,,html-keyboard-response,294,276434,0.0-3.2-30.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,green,.,"['.', ',', '/']",0,,,,,
295,,html-keyboard-response,295,276780,0.0-3.2-31.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,340.7273600446436,,test,2.0,340.7273600446436,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
296,,html-keyboard-response,296,277287,0.0-3.2-32.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
297,,html-keyboard-response,297,278793,0.0-3.2-33.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,green,.,"['.', ',', '/']",0,,,,,
298,,html-keyboard-response,298,278997,0.0-3.2-34.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,202.79968350494093,,test,2.0,202.79968350494093,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
299,,html-keyboard-response,299,279504,0.0-3.2-35.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
300,,html-keyboard-response,300,281011,0.0-3.2-36.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,blue,blue,",","['.', ',', '/']",0,,,,,
301,,html-keyboard-response,301,281755,0.0-3.2-37.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,737.3937110155528,,test,2.0,737.3937110155528,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
302,,html-keyboard-response,302,282262,0.0-3.2-38.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
303,,html-keyboard-response,303,283763,0.0-3.2-39.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,blue,.,"['.', ',', '/']",0,,,,,
304,,html-keyboard-response,304,284240,0.0-3.2-40.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,470.580140616698,,test,2.0,470.580140616698,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
305,,html-keyboard-response,305,284745,0.0-3.2-41.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
306,,html-keyboard-response,306,286251,0.0-3.2-42.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
307,,html-keyboard-response,307,286918,0.0-3.2-43.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,660.8164607957398,,test,2.0,660.8164607957398,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
308,,html-keyboard-response,308,287424,0.0-3.2-44.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
309,,html-keyboard-response,309,288929,0.0-3.2-45.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,red,/,"['.', ',', '/']",0,,,,,
310,,html-keyboard-response,310,289182,0.0-3.2-46.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,249.01081660105064,,test,2.0,249.01081660105064,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
311,,html-keyboard-response,311,289688,0.0-3.2-47.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
312,,html-keyboard-response,312,291195,0.0-3.2-48.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,blue,red,",","['.', ',', '/']",0,,,,,
313,,html-keyboard-response,313,291316,0.0-3.2-49.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,115.34399171776306,,test,2.0,115.34399171776306,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
314,,html-keyboard-response,314,291823,0.0-3.2-50.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
315,,html-keyboard-response,315,293329,0.0-3.2-51.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,green,.,"['.', ',', '/']",0,,,,,
316,,html-keyboard-response,316,293452,0.0-3.2-52.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,121.60289173992089,,test,2.0,121.60289173992089,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
317,,html-keyboard-response,317,293958,0.0-3.2-53.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
318,,html-keyboard-response,318,295463,0.0-3.2-54.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,blue,blue,",","['.', ',', '/']",0,,,,,
319,,html-keyboard-response,319,295564,0.0-3.2-55.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,95.62596084556989,,test,2.0,95.62596084556989,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
320,,html-keyboard-response,320,296067,0.0-3.2-56.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
321,,html-keyboard-response,321,297571,0.0-3.2-57.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,blue,.,"['.', ',', '/']",0,,,,,
322,,html-keyboard-response,322,297993,0.0-3.2-58.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,415.00411127956886,,test,2.0,415.00411127956886,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
323,,html-keyboard-response,323,298500,0.0-3.2-59.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
324,,html-keyboard-response,324,300004,0.0-3.2-60.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
325,,html-keyboard-response,325,300022,0.0-3.2-61.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,16.562002939637857,,test,2.0,16.562002939637857,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
326,,html-keyboard-response,326,300525,0.0-3.2-62.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
327,,html-keyboard-response,327,302029,0.0-3.2-63.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,blue,blue,",","['.', ',', '/']",0,,,,,
328,,html-keyboard-response,328,302229,0.0-3.2-64.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,194.82259756124185,,test,2.0,194.82259756124185,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
329,,html-keyboard-response,329,302736,0.0-3.2-65.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
330,,html-keyboard-response,330,304242,0.0-3.2-66.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
331,,html-keyboard-response,331,304510,0.0-3.2-67.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,265.38906270544345,,test,2.0,265.38906270544345,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
332,,html-keyboard-response,332,305017,0.0-3.2-68.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
333,,html-keyboard-response,333,306521,0.0-3.2-69.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,blue,blue,",","['.', ',', '/']",0,,,,,
334,,html-keyboard-response,334,307731,0.0-3.2-70.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1208.996497920283,,test,2.0,1208.996497920283,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
335,,html-keyboard-response,335,308238,0.0-3.2-71.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
336,,html-keyboard-response,336,309744,0.0-3.2-72.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,blue,green,",","['.', ',', '/']",0,,,,,
337,,html-keyboard-response,337,310612,0.0-3.2-73.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,862.7108696235993,,test,2.0,862.7108696235993,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
338,,html-keyboard-response,338,311117,0.0-3.2-74.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
339,,html-keyboard-response,339,312622,0.0-3.2-75.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,blue,.,"['.', ',', '/']",0,,,,,
340,,html-keyboard-response,340,312678,0.0-3.2-76.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,50.86603138705088,,test,2.0,50.86603138705088,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
341,,html-keyboard-response,341,313181,0.0-3.2-77.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
342,,html-keyboard-response,342,314687,0.0-3.2-78.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,green,green,/,"['.', ',', '/']",0,,,,,
343,,html-keyboard-response,343,314745,0.0-3.2-79.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,54.64045294522843,,test,2.0,54.64045294522843,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
344,,html-keyboard-response,344,315252,0.0-3.2-80.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
345,,html-keyboard-response,345,316756,0.0-3.2-81.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,green,green,/,"['.', ',', '/']",0,,,,,
346,,html-keyboard-response,346,318222,0.0-3.2-82.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1460.8289944496714,,test,2.0,1460.8289944496714,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
347,,html-keyboard-response,347,318729,0.0-3.2-83.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
348,,html-keyboard-response,348,320232,0.0-3.2-84.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
349,,html-keyboard-response,349,320516,0.0-3.2-85.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,281.81922009512215,,test,2.0,281.81922009512215,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
350,,html-keyboard-response,350,321022,0.0-3.2-86.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
351,,html-keyboard-response,351,322526,0.0-3.2-87.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,red,/,"['.', ',', '/']",0,,,,,
352,,html-keyboard-response,352,322760,0.0-3.2-88.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,229.1864752694869,,test,2.0,229.1864752694869,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
353,,html-keyboard-response,353,323263,0.0-3.2-89.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
354,,html-keyboard-response,354,324765,0.0-3.2-90.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,blue,/,"['.', ',', '/']",0,,,,,
355,,html-keyboard-response,355,325145,0.0-3.2-91.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,379.7112854717091,,test,2.0,379.7112854717091,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
356,,html-keyboard-response,356,325651,0.0-3.2-92.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
357,,html-keyboard-response,357,327158,0.0-3.2-93.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,blue,red,",","['.', ',', '/']",0,,,,,
358,,html-keyboard-response,358,329123,0.0-3.2-94.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1963.8793091725643,,test,2.0,1963.8793091725643,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
359,,html-keyboard-response,359,329626,0.0-3.2-95.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
360,,html-keyboard-response,360,331133,0.0-3.2-96.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,blue,red,",","['.', ',', '/']",0,,,,,
361,,html-keyboard-response,361,331580,0.0-3.2-97.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,446.89512134608646,,test,2.0,446.89512134608646,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
362,,html-keyboard-response,362,332084,0.0-3.2-98.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
363,,html-keyboard-response,363,333590,0.0-3.2-99.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,red,green,.,"['.', ',', '/']",0,,,,,
364,,html-keyboard-response,364,334996,0.0-3.2-100.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1405.4870288298216,,test,2.0,1405.4870288298216,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
365,,html-keyboard-response,365,335499,0.0-3.2-101.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
366,,html-keyboard-response,366,337005,0.0-3.2-102.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
367,,html-keyboard-response,367,337196,0.0-3.2-103.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,185.02862307085044,,test,2.0,185.02862307085044,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
368,,html-keyboard-response,368,337703,0.0-3.2-104.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
369,,html-keyboard-response,369,339206,0.0-3.2-105.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,red,red,.,"['.', ',', '/']",0,,,,,
370,,html-keyboard-response,370,340176,0.0-3.2-106.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,968.2479558467895,,test,2.0,968.2479558467895,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
371,,html-keyboard-response,371,341572,0.0-3.2-107.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
372,,html-keyboard-response,372,343570,0.0-3.2-108.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,red,/,"['.', ',', '/']",0,,,,,
373,,html-keyboard-response,373,344571,0.0-3.2-109.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,245.831929233267,,test,2.0,245.831929233267,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
374,,html-keyboard-response,374,345573,0.0-3.2-110.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
375,,html-keyboard-response,375,347570,0.0-3.2-111.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,blue,/,"['.', ',', '/']",0,,,,,
376,,html-keyboard-response,376,348573,0.0-3.2-112.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,157.4695937623097,,test,2.0,157.4695937623097,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
377,,html-keyboard-response,377,349569,0.0-3.2-113.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
378,,html-keyboard-response,378,351573,0.0-3.2-114.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,green,green,/,"['.', ',', '/']",0,,,,,
379,,html-keyboard-response,379,352572,0.0-3.2-115.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,371.7845511619725,,test,2.0,371.7845511619725,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
380,,html-keyboard-response,380,353572,0.0-3.2-116.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
381,,html-keyboard-response,381,355568,0.0-3.2-117.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>",,test_trial,1500.0,,test,2.0,1000.0,congruent,green,green,/,"['.', ',', '/']",0,,,,,
382,,html-keyboard-response,382,356568,0.0-3.2-118.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,649.1342004597296,,test,2.0,649.1342004597296,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
383,,html-keyboard-response,383,357573,0.0-3.2-119.2,,"<div class=""centerbox""><div class=""fixation"">+</div></div>",,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,
384,,html-keyboard-response,384,359572,0.0-3.2-120.2,,"<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>",,test_trial,1500.0,,test,2.0,1000.0,incongruent,green,blue,/,"['.', ',', '/']",0,,,,,
385,,html-keyboard-response,385,360572,0.0-3.2-121.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,198.5311202727577,,test,2.0,198.5311202727577,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
386,,html-keyboard-response,386,374456,0.0-4.0,13883.0,"
  <div class=""centerbox"">
    <p class=""center-block-text"">Thanks for completing this task!</p>
    <p class=""center-block-text"">Press <i>enter</i> to continue.</p>
  </div>
",enter,end,180000.0,,,,,,,,,,,,,,stroop_rdoc,0.0
387,True,fullscreen,387,375461,0.0-5.0,,,,,,,,,,,,,,,,,,,,
